True Id,init_name,last_name,first_name,full_name,norm_name,place,affiliation,country
265,ADEGBIDI H,ADEGBIDI,H,ADEGBIDI H,ADEGBIDI H,COTONOU,NATL TEACHING HOSP HUBERT KOUTOUKOU MAGA DEPT DERMATOL VENEREOL,BENIN
266,KINTIN F D,KINTIN,F D,KINTIN F D,KINTIN F D,COTONOU,BUR APPUI SANTE PUBL BASP 96,BENIN
267,AVERY L,AVERY,L,AVERY L,AVERY L,WINNIPEG,UNIV MANITOBA FAC MED WINNIPEG,CANADA
269,CAMDEN S,CAMDEN,S,CAMDEN S,CAMDEN S,QUEBEC,UNIV QUEBEC CHA CTR HOSP AFFILIE QUEBEC CITY,CANADA
270,BEHANZIN L,BEHANZIN,LUC,BEHANZIN LUC,BEHANZIN LUC,QUEBEC,UNIV LAVAL FAC MED DEPT MED SOCIALE & PREVENT CTR HOSP UNIV QUEBEC UNITE RECH SANTE POPULAT QUEBEC CITY,CANADA
270,BEHANZIN L,BEHANZIN,L,BEHANZIN L,BEHANZIN LUC,QUEBEC,UNIV LAVAL FAC MED DEPT MED SOCIALE & PREVENT CTR HOSP UNIV QUEBEC UNITE RECH SANTE POPULAT QUEBEC CITY,CANADA
271,AOURAS H,AOURAS,HAYET,AOURAS HAYET,AOURAS HAYET,ANNABA,UNIV ANNABA CHU REGISTRE CANC ANNABA,ALGERIA
272,KHALFALLAH S,KHALFALLAH,SONIA,KHALFALLAH SONIA,KHALFALLAH SONIA,NABEUL,DIRECT REG SANTE NABEUL RUE REVOLUT,TUNISIA
273,NDOUR M,NDOUR,MARGUERITE,NDOUR MARGUERITE,NDOUR MARGUERITE,COTONOU,POPULAT SERV INT,BENIN
273,NDOUR M,NDOUR,M,NDOUR M,NDOUR MARGUERITE,COTONOU,POPULAT SERV INT,BENIN
274,MINANI I,MINANI,ISAAC,MINANI ISAAC,MINANI ISAAC,COTONOU,DISPENSAIRE IST,BENIN
274,MINANI I,MINANI,I,MINANI I,MINANI ISAAC,COTONOU,DISPENSAIRE IST,BENIN
276,ABO Y,ABO,YAO,ABO YAO,ABO YAO,ABIDJAN,CTR HOSP UNIV CHU TREICHVILLE PROGRAMME PAC CI,COTE IVOIRE
278,MESSOU E,MESSOU,EUGENE,MESSOU EUGENE,MESSOU EUGENE,ABIDJAN,ACONDA CTR PRISE CHARGE RECH & FORMAT,COTE IVOIRE
278,MESSOU E,MESSOU,E,MESSOU E,MESSOU EUGENE,ABIDJAN,ACONDA CTR PRISE CHARGE RECH & FORMAT,COTE IVOIRE
279,WAINBERG M A,WAINBERG,MARK A,WAINBERG MARK A,WAINBERG MARK A,QUEBEC,MCGILL UNIV JEWISH GEN HOSP AIDS CTR LADY DAVIS INST MONTREAL,CANADA
280,KOUAKOU M,KOUAKOU,MARTIAL,KOUAKOU MARTIAL,KOUAKOU MARTIAL,ABIDJAN,CTR PRISE CHARGE RECH & FORMAT ACONDA CEPREF,COTE IVOIRE
281,FASSASSI R,FASSASSI,RAIMI,FASSASSI RAIMI,FASSASSI RAIMI,ABIDJAN,ECOLE NATL SUPER STAT & ECON BLVD MITTERRAND,COTE IVOIRE
282,DE REKENEIRE N,DE REKENEIRE,NATHALIE,DE REKENEIRE NATHALIE,DE REKENEIRE NATHALIE,BORDEAUX,INSERM CTR INSERM EPIDEMIOL BIOSTAT U897,FRANCE
283,GRANT M D,GRANT,MICHAEL D,GRANT MICHAEL D,GRANT MICHAEL D,NEWFOUNDLAND,MEM UNIV NEWFOUNDLAND FAC MED DIV BIOMED SCI IMMUNOL & INFECT DIS PROGRAM ST JOHN,CANADA
284,LEWDEN C,LEWDEN,CHARLOTTE,LEWDEN CHARLOTTE,LEWDEN CHARLOTTE,BORDEAUX,UNIV BORDEAUX ISPED CTR INSERM U897,FRANCE
285,GOUGOUYOR G,GOUGOUYOR,GUSTAVE,GOUGOUYOR GUSTAVE,GOUGOUYOR GUSTAVE,LOME,CRIPS,TOGO
286,DELVAUX T,DELVAUX,THERESE,DELVAUX THERESE,DELVAUX THERESE,ANTWERP,INST TROP MED WOMAN & CHILD HLTH RES CTR 155 NATIONALSTR,BELGIUM
287,HOFFMANN C J,HOFFMANN,CHRISTOPHER J,HOFFMANN CHRISTOPHER J,HOFFMANN CHRISTOPHER J,BALTIMORE,JOHNS HOPKINS UNIV,USA
288,FOYET L,FOYET,LEGER,FOYET LEGER,FOYET LEGER,COTONOU,POPULAT SERV INT,BENIN
289,BAH A T,BAH,AISSATOU TINKA,BAH AISSATOU TINKA,BAH AISSATOU TINKA,BAMAKO,CELLULE SECTORIELLE LUTTE SIDA MINIST ST MALI,MALI
290,MUELLER D H,MUELLER,DIRK H,MUELLER DIRK H,MUELLER DIRK H,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
291,SOW A,SOW,AMADOU,SOW AMADOU,SOW AMADOU,THIES,CTR HOSP REG THIES DEPT SOINS INFIRM,SENEGAL
292,BUVE A,BUVE,A,BUVE A,BUVE ANNE,ANTWERP,INST TROP MED UNIT EPIDEMIOL & CONTROL HIV STD,BELGIUM
292,BUVE A,BUVE,ANNE,BUVE ANNE,BUVE ANNE,ANTWERP,INST TROP MED UNIT EPIDEMIOL & CONTROL HIV STD,BELGIUM
293,DOVONOU C A,DOVONOU,COMLAN ALBERT,DOVONOU COMLAN ALBERT,DOVONOU COMLAN ALBERT,PARAKOU,CHU PARAKOU SERV MED INTERNE,BENIN
294,THIBODEAU V,THIBODEAU,VALERIE,THIBODEAU VALERIE,THIBODEAU VALERIE,QUEBEC,CRCHUM IMMUNOGENET LAB MONTREAL,CANADA
295,BEDARD E,BEDARD,E,BEDARD E,BEDARD EMMANUELLE,QUEBEC,UNIV QUEBEC RIMOUSKI DEPT SCI INFIRMIERES LEVIS,CANADA
295,BEDARD E,BEDARD,EMMANUELLE,BEDARD EMMANUELLE,BEDARD EMMANUELLE,QUEBEC,UNIV QUEBEC RIMOUSKI DEPT SCI INFIRMIERES LEVIS,CANADA
296,FOWKE K R,FOWKE,KEITH R,FOWKE KEITH R,FOWKE KEITH R,WINNIPEG,UNIV MANITOBA DEPT MED MICROBIOL WINNIPEG,CANADA
297,OYARO P,OYARO,PATRICK,OYARO PATRICK,OYARO PATRICK,KISUMU,KENYA GOVT MED RES CTR RCTP FACES PROGRAM,KENYA
298,AMIDOU S A,AMIDOU,SALIMANOU ARIYOH,AMIDOU SALIMANOU ARIYOH,AMIDOU SALIMANOU ARIYOH,PARAKOU,CHU PARAKOU SERV MED INTERNE,BENIN
299,LUTY A J F,LUTY,ADRIAN J F,LUTY ADRIAN J F,LUTY ADRIAN J F,PARIS,INST RECH DEV UMR 216 MERE & ENFANT FACE INFECT TROP,FRANCE
300,ZONGO M,ZONGO,MAHAMOUD,ZONGO MAHAMOUD,ZONGO MAHAMOUD,BENIN,CTR HOSP PNEUMOPHTISIOL AKRON CRADES CTR RECH & APPUI DEV SANTE BASE,NIGERIA
301,MAIGA M,MAIGA,M,MAIGA M,MAIGA MOUSSA,BAMAKO,HOP GABRIEL TOURE SERV HEPATOGASTROENTEROL,MALI
301,MAIGA M,MAIGA,MOUSSA,MAIGA MOUSSA,MAIGA MOUSSA,BAMAKO,HOP GABRIEL TOURE SERV HEPATOGASTROENTEROL,MALI
302,TREMBLAY C L,TREMBLAY,CECILE L,TREMBLAY CECILE L,TREMBLAY CECILE L,QUEBEC,CTR RECH CTR HOSP UNIV MONTREAL HOP ST LUC MONTREAL,CANADA
303,TRAORE H A,TRAORE,H A,TRAORE H A,TRAORE HAMAR ALASSANE,BAMAKO,HOP POINT G CTR PRISE CHARGE PERSONNES VIVANT AVEC VIH,MALI
303,TRAORE H A,TRAORE,HAMAR ALASSANE,TRAORE HAMAR ALASSANE,TRAORE HAMAR ALASSANE,BAMAKO,HOP POINT G CTR PRISE CHARGE PERSONNES VIVANT AVEC VIH,MALI
304,GUEYE R D,GUEYE,RAMATOULAYE D,GUEYE RAMATOULAYE D,GUEYE RAMATOULAYE D,DAKAR,HOP ENFANTS ALBERT ROYER,SENEGAL
305,FLOYD S,FLOYD,S,FLOYD S,FLOYD S,LONDON,LONDON SCH HYG & TROP MED IDEU,ENGLAND
306,TRAN C,TRAN,CAROLINE,TRAN CAROLINE,TRAN CAROLINE,PARIS,GROWING PROGRAMME SIDACT & INITIAT DEV,FRANCE
307,SOW P S,SOW,P S,SOW P S,SOW PAPA SALIF,DAKAR,CHU FANN SMIT,SENEGAL
307,SOW P S,SOW,PAPA SALIF,SOW PAPA SALIF,SOW PAPA SALIF,DAKAR,CHU FANN SMIT,SENEGAL
307,SOW P S,SOW,PAPA S,SOW PAPA S,SOW PAPA SALIF,DAKAR,CHU FANN SMIT,SENEGAL
308,GODJEDO T P M,GODJEDO,TOGBEMABOU PRIMOUS MARTIAL,GODJEDO TOGBEMABOU PRIMOUS MARTIAL,GODJEDO TOGBEMABOU PRIMOUS MARTIAL,PARAKOU,CTR INFORMAT PROSPECT & CONSEILS IST VIH SIDA,BENIN
309,OKOMO U,OKOMO,UDUOK,OKOMO UDUOK,OKOMO UDUOK,FAJARA,MRC UNIT,GAMBIA
310,GABILLARD D,GABILLARD,DELPHINE,GABILLARD DELPHINE,GABILLARD DELPHINE,BORDEAUX,INSERM U897,FRANCE
311,WEMIN L,WEMIN,LOUISE,WEMIN LOUISE,WEMIN LOUISE,ABIDJAN,ACONDA CTR PRISE CHARGE RECH & FORMAT CEPREF ENFANTS,COTE IVOIRE
312,GANDAHO P,GANDAHO,PROSPER,GANDAHO PROSPER,GANDAHO PROSPER,PARAKOU,CHU PARAKOU DEPT MED & SPECIALITES MED FAC MED,BENIN
313,AYIHOUNTON G,AYIHOUNTON,G,AYIHOUNTON G,AYIHOUNTON G,COTONOU,CTA,BENIN
314,SATONDJI A J,SATONDJI,ASSONGBA JOSEPH,SATONDJI ASSONGBA JOSEPH,SATONDJI ASSONGBA JOSEPH,PARAKOU,CTR INFORMAT PROSPECT & CONSEILS IST VIH SIDA,BENIN
315,BAETA N,BAETA,NOVISI,BAETA NOVISI,BAETA NOVISI,ACCRA,KORLE BU TEACHING HOSP,GHANA
316,ACAKPO J,ACAKPO,J,ACAKPO J,ACAKPO J,COTONOU,CTA,BENIN
317,YE D,YE,DIARRA,YE DIARRA,YE DIARRA,OUAGADOUGOU,HOP GEN GAULLE SERV PEDIAT,BURKINA FASO
318,ZIO R,ZIO,REJANE,ZIO REJANE,ZIO REJANE,PARIS,GROWING PROGRAMME SIDACT & INITIAT DEV,FRANCE
319,ADOUBI I,ADOUBI,INNOCENT,ADOUBI INNOCENT,ADOUBI INNOCENT,ABIDJAN,CHU TREICHVILLE SERV CANCEROL,COTE IVOIRE
320,DIOMANDE I,DIOMANDE,ISIDORE,DIOMANDE ISIDORE,DIOMANDE ISIDORE,ABIDJAN,CHU COCODY LAB CYTOL & ANATOMOPATHOL,COTE IVOIRE
321,NICIMPAYE L,NICIMPAYE,LEONCIE,NICIMPAYE LEONCIE,NICIMPAYE LEONCIE,BUJUMBURA,APECOS,BURUNDI
322,DAVIES M A,DAVIES,MARYANN,DAVIES MARYANN,DAVIES MARYANN,,,
323,AMORISSANIFOLQUET M,AMORISSANIFOLQUET,MADELEINE,AMORISSANIFOLQUET MADELEINE,AMORISSANIFOLQUET MADELEINE,,,
324,LAWSONEVI K,LAWSONEVI,KOKO,LAWSONEVI KOKO,LAWSONEVI KOKO,,,
325,MUKENGETSHIBAKA L,MUKENGETSHIBAKA,L,MUKENGETSHIBAKA L,MUKENGETSHIBAKA L,,,
327,JURE E,JURE,ESTELLE,JURE ESTELLE,JURE ESTELLE,BOBIGNY,UNIV PARIS 13  UPRES EA 3412  LAB PEDAG SANTE,FRANCE
328,IGUENANE J,IGUENANE,JACQUELINE,IGUENANE JACQUELINE,IGUENANE JACQUELINE,BOBIGNY,UNIV PARIS 13  UPRES EA 3412  LAB PEDAG SANTE,FRANCE
329,GAGNAYRE R,GAGNAYRE,REMI,GAGNAYRE REMI,GAGNAYRE REMI,BOBIGNY,UNIV PARIS 13  UPRES EA 3412  LAB PEDAG SANTE,FRANCE
330,DESLANDES S,DESLANDES,S,DESLANDES S,DESLANDES S,,,
331,DZOKOTO A,DZOKOTO,A,DZOKOTO A,DZOKOTO A,,,
332,MEDA H,MEDA,H,MEDA H,MEDA H,,,
333,FROST E,FROST,E,FROST E,FROST E,,,
334,ARDANT M F,ARDANT,MARIEFRANCOISE,ARDANT MARIEFRANCOISE,ARDANT MARIEFRANCOISE,,,
335,BERNIER F,BERNIER,F,BERNIER F,BERNIER F,,,
336,GNINTOUNGBE C A B,GNINTOUNGBE,CAB,GNINTOUNGBE CAB,GNINTOUNGBE CAB,,,
337,JOLY J R,JOLY,JR,JOLY JR,JOLY JR,,,
338,BURGOSSOTO J,BURGOSSOTO,JUAN,BURGOSSOTO JUAN,BURGOSSOTO JUAN,,,
339,KINDEGAZARD D,KINDEGAZARD,D,KINDEGAZARD D,KINDEGAZARD DOROTHEE A,COTONOU,CTR NATL HOSP UNIV KOUTOUKOU MAGA CNHU HKM  LAB PARASITOL MYCOL  03BP385,BENIN
339,GAZARD D K,GAZARD,D KINDE,GAZARD D KINDE,KINDEGAZARD DOROTHEE A,COTONOU,CTR NATL HOSP UNIV KOUTOUKOU MAGA CNHU HKM  LAB PARASITOL MYCOL  03BP386,BENIN
340,VIGAN J,VIGAN,J,VIGAN J,VIGAN J,,,
341,SEHONOU J J,SEHONOU,JJ,SEHONOU JJ,SEHONOU JJ,,,
342,GBEDO C,GBEDO,C,GBEDO C,GBEDO C,,,
343,ROMBY A,ROMBY,A,ROMBY A,ROMBY A,COTONOU,INST RECH DEV,BENIN
344,PERRIN R X,PERRIN,R X,PERRIN R X,PERRIN R X,,,
345,GIRARD P M,GIRARD,P M,GIRARD P M,GIRARD P M,,,
346,AYEDELE A B,AYEDELE,A B,AYEDELE A B,AYEDELE A B,,,
347,BEHANZIN M N,BEHANZIN,M N,BEHANZIN M N,BEHANZIN M N,,,
348,CLEMENT M C,CLEMENT,MARIECAROLINE,CLEMENT MARIECAROLINE,CLEMENT MARIECAROLINE,,,
349,GIRARD P M,GIRARD,PIERREMARIE,GIRARD PIERREMARIE,GIRARD PIERREMARIE,,,
350,DENOEUD L,DENOEUD,LISE,DENOEUD LISE,DENOEUD LISE,PARIS,HOP ST ANTOINE  AP HP  SERV MALAD INFECT & TROP,FRANCE
351,AMOUSSOUGUENOU D,AMOUSSOUGUENOU,DANIEL,AMOUSSOUGUENOU DANIEL,AMOUSSOUGUENOU DANIEL,,,
352,GENG E H,GENG,ELVIN H,GENG ELVIN H,GENG ELVIN H,SAN FRANCISCO,UNIV CALIF SAN FRANCISCO,USA
353,NEILANDS T B,NEILANDS,TORSTEN B,NEILANDS TORSTEN B,NEILANDS TORSTEN B,SAN FRANCISCO,UNIV CALIF SAN FRANCISCO,USA
354,HUNT P W,HUNT,PETER W,HUNT PETER W,HUNT PETER W,SAN FRANCISCO,UNIV CALIF SAN FRANCISCO,USA
355,VITTINGHOFF E V,VITTINGHOFF,ERIC V,VITTINGHOFF ERIC V,VITTINGHOFF ERIC V,SAN FRANCISCO,UNIV CALIF SAN FRANCISCO,USA
356,DEEKS S G,DEEKS,STEVEN G,DEEKS STEVEN G,DEEKS STEVEN G,SAN FRANCISCO,UNIV CALIF SAN FRANCISCO,USA
357,MARTIN J N,MARTIN,JEFFREY N,MARTIN JEFFREY N,MARTIN JEFFREY N,SAN FRANCISCO,UNIV CALIF SAN FRANCISCO,USA
358,TARONBROCARD C,TARONBROCARD,CLEMENT,TARONBROCARD CLEMENT,TARONBROCARD CLEMENT,,,
359,BEHANZIN T,BEHANZIN,T,BEHANZIN T,BEHANZIN T,,,
360,LANTONKPODE A,LANTONKPODE,A,LANTONKPODE A,LANTONKPODE A,,,
361,LANTONHEDJRA P,LANTONHEDJRA,P,LANTONHEDJRA P,LANTONHEDJRA P,,,
362,AHOUANVOEKE L,AHOUANVOEKE,L,AHOUANVOEKE L,AHOUANVOEKE L,,,
363,GUEZODJE P A,GUEZODJE,PA,GUEZODJE PA,GUEZODJE PA,,,
364,ADEBAYO A,ADEBAYO,ALASSANI,ADEBAYO ALASSANI,ADEBAYO ALASSANI,PARAKOU,CTR HOSP UNIV DEPT BORGOU ALIBORI,BENIN
365,ALBERT D C,ALBERT,DOVONOU COMLAN,ALBERT DOVONOU COMLAN,ALBERT DOVONOU COMLAN,PARAKOU,CTR HOSP UNIV DEPT BORGOU ALIBORI,BENIN
366,ANGELO A C,ANGELO,ATTINSOUNON COSSI,ANGELO ATTINSOUNON COSSI,ANGELO ATTINSOUNON COSSI,PARAKOU,CTR HOSP UNIV DEPT BORGOU ALIBORI,BENIN
367,SERAPHIN A,SERAPHIN,AHOUI,SERAPHIN AHOUI,SERAPHIN AHOUI,PARAKOU,CTR HOSP UNIV DEPT BORGOU ALIBORI,BENIN
368,LEOPOLD C,LEOPOLD,CODJO,LEOPOLD CODJO,LEOPOLD CODJO,PARAKOU,CTR HOSP UNIV DEPT BORGOU ALIBORI,BENIN
369,GAGNON M P,GAGNON,MARIEPIERRE,GAGNON MARIEPIERRE,GAGNON MARIEPIERRE,,,
370,SIMONYAN D A,SIMONYAN,DAVID A,SIMONYAN DAVID A,SIMONYAN DAVID A,QUEBEC,CTR HOSP UNIV QUEBEC  RES CTR  AXE SANTE POPULAT & PRAT OPTIMALES SANTE  QUEBEC CITY,CANADA
371,DIEUDONNE E S G,DIEUDONNE,E S G,DIEUDONNE E S G,DIEUDONNE E S G,,,
372,LAMBERT M R,LAMBERT,M R,LAMBERT M R,LAMBERT M R,,,
373,JOHNSON R C,JOHNSON,ROCH C,JOHNSON ROCH C,JOHNSON ROCH C,COTONOU,BURULI ULCER NATL CONTROL PROGRAM COTONOU,BENIN
374,MARGUERITE B N,MARGUERITE,B N,MARGUERITE B N,MARGUERITE B N,,,
375,AMOUR B A,AMOUR,B A,AMOUR B A,AMOUR B A,,,
376,ADITE A,ADITE,A,ADITE A,ADITE A,,,
377,WINEMILLER K O,WINEMILLER,KO,WINEMILLER KO,WINEMILLER KO,,,
378,FIOGBE E D,FIOGBE,ED,FIOGBE ED,FIOGBE ED,,,
379,WILLIAMS J R,WILLIAMS,JOHN R,WILLIAMS JOHN R,WILLIAMS JOHN R,LONDON,UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED  SCH PUBL HLTH,ENGLAND
380,BOILY M C,BOILY,MARIECLAUDE,BOILY MARIECLAUDE,BOILY MARIECLAUDE,,,
381,HSU J,HSU,JUSTINE,HSU JUSTINE,HSU JUSTINE,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
382,PARKHURST J,PARKHURST,JUSTIN,PARKHURST JUSTIN,PARKHURST JUSTIN,LONDON,LONDON SCH HYG & TROP MED,ENGLAND
383,GNINTOUNGBE C,GNINTOUNGBE,C,GNINTOUNGBE C,GNINTOUNGBE C,,,
384,BELLEAU M,BELLEAU,M,BELLEAU M,BELLEAU M,,,
385,MUKENGE L,MUKENGE,L,MUKENGE L,MUKENGE L,,,
386,GBAGUIDI A,GBAGUIDI,A,GBAGUIDI A,GBAGUIDI A,,,
387,JOSSOU P,JOSSOU,P,JOSSOU P,JOSSOU P,,,
388,LAFIA E,LAFIA,E,LAFIA E,LAFIA E,,,
389,BAGANIZI E,BAGANIZI,E,BAGANIZI E,BAGANIZI E,,,
390,JOLY J,JOLY,J,JOLY J,JOLY J,,,
391,IBITOKOU S A,IBITOKOU,SAMAD A,IBITOKOU SAMAD A,IBITOKOU SAMAD A,ABOMEY CALAVI,UNIV ABOMEY CALAVI  CERPAGE  FAC SCI SANTE,BENIN
392,EZINMEGNON S,EZINMEGNON,SEM,EZINMEGNON SEM,EZINMEGNON SEM,,,
393,LADEKPO R,LADEKPO,RODOLPHE,LADEKPO RODOLPHE,LADEKPO RODOLPHE,ABOMEY CALAVI,UNIV ABOMEY CALAVI  CERPAGE  FAC SCI SANTE,BENIN
394,MASSOUGBODJI A,MASSOUGBODJI,ACHILLE,MASSOUGBODJI ACHILLE,MASSOUGBODJI ACHILLE,ABOMEY CALAVI,UNIV ABOMEY CALAVI  CERPAGE  FAC SCI SANTE,BENIN
395,BAGOMIS O,BAGOMIS,O,BAGOMIS O,BAGOMIS O,,,
396,DIORMBODJ H,DIORMBODJ,HELENE,DIORMBODJ HELENE,DIORMBODJ HELENE,,,
397,KONE N,KONE,NIABOULA,KONE NIABOULA,KONE NIABOULA,BAMAKO,UNIV GABRIEL TOURE  CTR HOSP  SERV PEDIAT,MALI
398,MEDA N,MEDA,NICOLAS,MEDA NICOLAS,MEDA NICOLAS,BOBO DIOULASSO,CTR MURAZ  HIV RH,BURKINA FASO
399,GAGNON M,GAGNON,M,GAGNON M,GAGNON M,QUEBEC,UNIV LAVAL  QUEBEC CITY,CANADA
400,NEWELL M L,NEWELL,MARIELOUISE,NEWELL MARIELOUISE,NEWELL MARIELOUISE,,,
401,MBORINGACHA D,MBORINGACHA,DOROTHY,MBORINGACHA DOROTHY,MBORINGACHA DOROTHY,,,
402,SEHONOU J J,SEHONOU,J J,SEHONOU J J,SEHONOU J J,COTONOU,HOP INSTRUCT ARMEES,BENIN
403,HOUENASSI D M,HOUENASSI,D M,HOUENASSI D M,HOUENASSI D M,COTONOU,HOP INSTRUCT ARMEES,BENIN
404,DO ANGOPADONOU F,DO ANGOPADONOU,F,DO ANGOPADONOU F,DO ANGOPADONOU F,,,
405,ZINSOU R,ZINSOU,R,ZINSOU R,ZINSOU R,,,
406,DALMEIDA C,DALMEIDA,C,DALMEIDA C,DALMEIDA C,,,
407,TONWEGOLD B,TONWEGOLD,BESIGIN,TONWEGOLD BESIGIN,TONWEGOLD BESIGIN,,,
408,ETARD J F,ETARD,JEANFRANCOIS,ETARD JEANFRANCOIS,ETARD JEANFRANCOIS,,,
409,FOURNIERNICOLLE I,FOURNIERNICOLLE,ISABELLE,FOURNIERNICOLLE ISABELLE,FOURNIERNICOLLE ISABELLE,,,
410,MPOUDINGOLE E,MPOUDINGOLE,EITEL,MPOUDINGOLE EITEL,MPOUDINGOLE EITEL,,,
411,KOULLASHIRO S,KOULLASHIRO,SINATA,KOULLASHIRO SINATA,KOULLASHIRO SINATA,,,
412,CAPOCHICHI C D,CAPOCHICHI,CALLINICE D,CAPOCHICHI CALLINICE D,CAPOCHICHI CALLINICE D,COTONOU,UNIV ABOMEY CALAVI  FAC SCI SANTE,BENIN
412,CAPOCHICHI D,CAPOCHICHI,D,CAPOCHICHI D,CAPOCHICHI CALLINICE D,COTONOU,UNIV ABOMEY CALAVI  FAC SCI SANTE,BENIN
413,AGUIDA B,AGUIDA,BLANCHE,AGUIDA BLANCHE,AGUIDA BLANCHE,COTONOU,UNIV ABOMEY CALAVI  MOL BIOMARKERS CANC & NUTR BMCN  UNIT BIOCHEM & MOL BIOL UBBM  INST BIOMED SCI & APPLICAT ISBA FAC SCI & TECHNOL  04BP488,BENIN
414,CHABI N W,CHABI,NICODEME W,CHABI NICODEME W,CHABI NICODEME W,COTONOU,UNIV ABOMEY CALAVI  MOL BIOMARKERS CANC & NUTR BMCN  UNIT BIOCHEM & MOL BIOL UBBM  INST BIOMED SCI & APPLICAT ISBA FAC SCI & TECHNOL  04BP488,BENIN
415,ACAPKOEZIN J,ACAPKOEZIN,JOCELYN,ACAPKOEZIN JOCELYN,ACAPKOEZIN JOCELYN,,,
416,SOSSAHHIFFO J,SOSSAHHIFFO,JONAS,SOSSAHHIFFO JONAS,SOSSAHHIFFO JONAS,,,
417,SANNI A,SANNI,AMBALIOU,SANNI AMBALIOU,SANNI AMBALIOU,COTONOU,UNIV ABOMEY CALAVI  MOL BIOMARKERS CANC & NUTR BMCN  UNIT BIOCHEM & MOL BIOL UBBM  INST BIOMED SCI & APPLICAT ISBA FAC SCI & TECHNOL  04BP488,BENIN
418,GLYNN J R,GLYNN,JR,GLYNN JR,GLYNN JR,,,
419,CARAEL M,CARAEL,M,CARAEL M,CARAEL M,,,
420,ZEKENG L,ZEKENG,L,ZEKENG L,ZEKENG L,,,
421,KAHINDO M,KAHINDO,M,KAHINDO M,KAHINDO M,,,
422,MUSONDA R,MUSONDA,R,MUSONDA R,MUSONDA R,,,
423,WILLIAMS J,WILLIAMS,J,WILLIAMS J,WILLIAMS J,LONDON,UNIV LONDON IMPERIAL COLL SCI TECHNOL & MED,ENGLAND
424,CLELAND J G,CLELAND,JG,CLELAND JG,CLELAND JG,,,
425,ALI M M,ALI,MM,ALI MM,ALI MM,,,
426,CAPOCHICHI V,CAPOCHICHI,V,CAPOCHICHI V,CAPOCHICHI V,,,
427,BATRAVILLE L A,BATRAVILLE,LAURIEANNE,BATRAVILLE LAURIEANNE,BATRAVILLE LAURIEANNE,,,
428,BALDRICHRUBIO E,BALDRICHRUBIO,E,BALDRICHRUBIO E,BALDRICHRUBIO E,,,
429,STIRRUPS K,STIRRUPS,K,STIRRUPS K,STIRRUPS K,,,
430,CANDOTTI D,CANDOTTI,D,CANDOTTI D,CANDOTTI D,,,
431,LEE H,LEE,H,LEE H,LEE H,,,
432,ALLAIN J P,ALLAIN,JP,ALLAIN JP,ALLAIN JP,,,
433,CODJO K A,CODJO,K ADOLPHE,CODJO K ADOLPHE,CODJO K ADOLPHE,,,
434,MISTOURATH S S,MISTOURATH,S S,MISTOURATH S S,MISTOURATH S S,,,
435,MARIE G,MARIE,G,MARIE G,MARIE G,,,
436,KPANGON A A,KPANGON,AMADOHOUE ARSENE,KPANGON AMADOHOUE ARSENE,KPANGON AMADOHOUE ARSENE,PARAKOU,CHU PARAKOU  SERV MED INTERNE,BENIN
437,TRAORE Y A,TRAORE,YACOUBOU ADAM,TRAORE YACOUBOU ADAM,TRAORE YACOUBOU ADAM,PARAKOU,CHU PARAKOU  SERV MED INTERNE,BENIN
438,ISSADJIBRIL F M,ISSADJIBRIL,FATIOULAYE MAHAMADI,ISSADJIBRIL FATIOULAYE MAHAMADI,ISSADJIBRIL FATIOULAYE MAHAMADI,,,
439,KESSOU L,KESSOU,LEON,KESSOU LEON,KESSOU LEON,,,
440,GBEDJI E,GBEDJI,EUGENE,GBEDJI EUGENE,GBEDJI EUGENE,,,
441,DOSSOUGBETE V,DOSSOUGBETE,VERONIQUE,DOSSOUGBETE VERONIQUE,DOSSOUGBETE VERONIQUE,,,
442,DUGAS M,DUGAS,MARYLENE,DUGAS MARYLENE,DUGAS MARYLENE,QUEBEC,CHU QUEBEC  CTR RECH  QUEBEC CITY,CANADA
443,ADEOTHYKOUMAKPAI S,ADEOTHYKOUMAKPAI,S,ADEOTHYKOUMAKPAI S,ADEOTHYKOUMAKPAI S,,,
444,SAWADOGO M R,SAWADOGO,M R,SAWADOGO M R,SAWADOGO M R,,,
445,AGOSSAGBENAFA C,AGOSSAGBENAFA,C,AGOSSAGBENAFA C,AGOSSAGBENAFA C,,,
446,HEYNDRICKX L,HEYNDRICKX,L,HEYNDRICKX L,HEYNDRICKX L,,,
447,JANSSENS W,JANSSENS,W,JANSSENS W,JANSSENS W,,,
448,VAN DER AUWERA G,VAN DER AUWERA,G,VAN DER AUWERA G,VAN DER AUWERA G,,,
449,COPPENS S,COPPENS,S,COPPENS S,COPPENS S,,,
450,VEREECKEN K,VEREECKEN,K,VEREECKEN K,VEREECKEN K,,,
451,DE WITTE K,DE WITTE,K,DE WITTE K,DE WITTE K,,,
452,VAN RAMPELBERGH R,VAN RAMPELBERGH,R,VAN RAMPELBERGH R,VAN RAMPELBERGH R,,,
453,MORISON L,MORISON,L,MORISON L,MORISON L,,,
454,MCCUTCHAN F E,MCCUTCHAN,FE,MCCUTCHAN FE,MCCUTCHAN FE,,,
455,CARR J K,CARR,JK,CARR JK,CARR JK,,,
456,ALBERT J,ALBERT,J,ALBERT J,ALBERT J,,,
