Id,init_name,last_name,first_name,affiliation,city,country
680,AFFOLABI D,AFFOLABI,D,,,,
681,AFFOLABI D,AFFOLABI,D,,,,
682,AFFOLABI D,AFFOLABI,D,,,,
683,AFFOLABI D,AFFOLABI,D,,,,
684,AFFOLABI D,AFFOLABI,D,,,,
685,AFFOLABI D,AFFOLABI,D,,,,
686,AFFOLABI D,AFFOLABI,D,,,,
687,AFFOLABI D,AFFOLABI,D,Natl TB Programme,Cotonou,Benin,
688,FERROUSSIER O,FERROUSSIER,O,Int Union Against TB & Lung Dis,F-75006 Paris,France,
689,FERROUSSIER O,FERROUSSIER,O,Int Union Against TB & Lung Dis,F-75006 Paris,France,
690,DLODLO R A,DLODLO,R A,Int Union Against TB & Lung Dis,F-75006 Paris,France,
691,DLODLO R A,DLODLO,R A,Int Union Against TB & Lung Dis,F-75006 Paris,France,
692,CAPOCHICHI D,CAPOCHICHI,D,,,,
693,CAPOCHICHI D,CAPOCHICHI,D,,,,
694,BOILLOT F,BOILLOT,F,Int Union Against TB & Lung Dis,F-75006 Paris,France,
695,BOILLOT F,BOILLOT,F,Int Union Against TB & Lung Dis,F-75006 Paris,France,
696,GNINAFON M,GNINAFON,M,,,,
697,GNINAFON M,GNINAFON,M,Programme Natl Lutte TB,Cotonou,Benin,
698,TREBUCQ A,TREBUCQ,A,Int Union Against TB & Lung Dis,F-75006 Paris,France,
699,TREBUCQ A,TREBUCQ,A,Int Union Against TB & Lung Dis,F-75006 Paris,France,
700,FUJIWARA P I,FUJIWARA,P I,Int Union Against TB & Lung Dis,F-75006 Paris,France,
701,FUJIWARA P I,FUJIWARA,P I,Int Union Against TB & Lung Dis,F-75006 Paris,France,
702,GEHRE F,GEHRE,FLORIAN,Inst Trop Med,B-2000 Antwerp,Belgium,
703,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
704,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
705,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
706,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
707,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
708,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
709,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
710,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
711,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
712,GEHRE F,GEHRE,FLORIAN,MRC  Gambia Unit,Fajara,Gambia,
713,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
714,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
715,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
716,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
717,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
718,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
719,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
720,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
721,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
722,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
723,EJO M,EJO,MEBRAT,Inst Trop Med,B-2000 Antwerp,Belgium,
724,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
725,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
726,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
727,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
728,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
729,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
730,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
731,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
732,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
733,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
734,FISSETTE K,FISSETTE,KRISTINA,Inst Trop Med,B-2000 Antwerp,Belgium,
735,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
736,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
737,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
738,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
739,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
740,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
741,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
742,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
743,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
744,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
745,DE RIJK P,DE RIJK,PIM,Inst Trop Med,B-2000 Antwerp,Belgium,
746,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
747,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
748,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
749,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
750,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
751,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
752,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
753,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
754,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
755,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
756,UWIZEYE C,UWIZEYE,CECILE,Inst Trop Med,B-2000 Antwerp,Belgium,
757,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
758,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
759,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
760,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
761,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
762,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
763,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
764,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
765,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
766,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
767,NDUWAMAHORO E,NDUWAMAHORO,ELIE,Inst Trop Med,B-2000 Antwerp,Belgium,
768,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
769,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
770,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
771,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
772,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
773,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
774,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
775,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
776,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
777,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
778,GOOVAERTS O,GOOVAERTS,ODIN,Inst Trop Med,B-2000 Antwerp,Belgium,
779,AFFOLABI D,AFFOLABI,DISSOU,,,,
780,AFFOLABI D,AFFOLABI,DISSOU,,,,
781,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
782,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
783,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
784,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
785,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
786,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
787,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
788,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
789,AFFOLABI D,AFFOLABI,DISSOU,Lab Reference Mycobacteries,Cotonou,Benin,
790,GNINAFON M,GNINAFON,MARTIN,,,,
791,GNINAFON M,GNINAFON,MARTIN,,,,
792,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
793,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
794,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
795,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
796,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
797,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
798,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
799,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
800,GNINAFON M,GNINAFON,MARTIN,Lab Reference Mycobacteries,Cotonou,Benin,
801,LINGOUPOU F M,LINGOUPOU,FANNY M,,,,
802,LINGOUPOU F M,LINGOUPOU,FANNY M,,,,
803,LINGOUPOU F M,LINGOUPOU,FANNY M,,,,
804,LINGOUPOU F M,LINGOUPOU,FANNY M,Inst Pasteur  Lab Mycobacteries,Bangui,Cent Afr Republ,
805,LINGOUPOU F M,LINGOUPOU,FANNY M,Inst Pasteur  Lab Mycobacteries,Bangui,Cent Afr Republ,
806,LINGOUPOU F M,LINGOUPOU,FANNY M,Inst Pasteur  Lab Mycobacteries,Bangui,Cent Afr Republ,
807,LINGOUPOU F M,LINGOUPOU,FANNY M,Inst Pasteur  Lab Mycobacteries,Bangui,Cent Afr Republ,
808,LINGOUPOU F M,LINGOUPOU,FANNY M,Inst Pasteur  Lab Mycobacteries,Bangui,Cent Afr Republ,
809,LINGOUPOU F M,LINGOUPOU,FANNY M,Inst Pasteur  Lab Mycobacteries,Bangui,Cent Afr Republ,
810,LINGOUPOU F M,LINGOUPOU,FANNY M,Inst Pasteur  Lab Mycobacteries,Bangui,Cent Afr Republ,
811,LINGOUPOU F M,LINGOUPOU,FANNY M,Inst Pasteur  Lab Mycobacteries,Bangui,Cent Afr Republ,
812,BARRY M D,BARRY,MAMADOU DIAN,,,,
813,BARRY M D,BARRY,MAMADOU DIAN,,,,
814,BARRY M D,BARRY,MAMADOU DIAN,,,,
815,BARRY M D,BARRY,MAMADOU DIAN,,,,
816,BARRY M D,BARRY,MAMADOU DIAN,Lab Reference Mycobacteries,Conakry,Guinea,
817,BARRY M D,BARRY,MAMADOU DIAN,Lab Reference Mycobacteries,Conakry,Guinea,
818,BARRY M D,BARRY,MAMADOU DIAN,Lab Reference Mycobacteries,Conakry,Guinea,
819,BARRY M D,BARRY,MAMADOU DIAN,Lab Reference Mycobacteries,Conakry,Guinea,
820,BARRY M D,BARRY,MAMADOU DIAN,Lab Reference Mycobacteries,Conakry,Guinea,
821,BARRY M D,BARRY,MAMADOU DIAN,Lab Reference Mycobacteries,Conakry,Guinea,
822,BARRY M D,BARRY,MAMADOU DIAN,Lab Reference Mycobacteries,Conakry,Guinea,
823,SOW O,SOW,OUMOU,,,,
824,SOW O,SOW,OUMOU,,,,
825,SOW O,SOW,OUMOU,,,,
826,SOW O,SOW,OUMOU,,,,
827,SOW O,SOW,OUMOU,Lab Reference Mycobacteries,Conakry,Guinea,
828,SOW O,SOW,OUMOU,Lab Reference Mycobacteries,Conakry,Guinea,
829,SOW O,SOW,OUMOU,Lab Reference Mycobacteries,Conakry,Guinea,
830,SOW O,SOW,OUMOU,Lab Reference Mycobacteries,Conakry,Guinea,
831,SOW O,SOW,OUMOU,Lab Reference Mycobacteries,Conakry,Guinea,
832,SOW O,SOW,OUMOU,Lab Reference Mycobacteries,Conakry,Guinea,
833,SOW O,SOW,OUMOU,Lab Reference Mycobacteries,Conakry,Guinea,
834,MERLE C,MERLE,CORINNE,,,,
835,MERLE C,MERLE,CORINNE,,,,
836,MERLE C,MERLE,CORINNE,,,,
837,MERLE C,MERLE,CORINNE,,,,
838,MERLE C,MERLE,CORINNE,,,,
839,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med,London WC1,England,
840,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med,London WC1,England,
841,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med,London WC1,England,
842,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med,London WC1,England,
843,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med,London WC1,England,
844,MERLE C,MERLE,CORINNE,London Sch Hyg & Trop Med,London WC1,England,
845,OLLIARO P,OLLIARO,PIERO,,,,
846,OLLIARO P,OLLIARO,PIERO,,,,
847,OLLIARO P,OLLIARO,PIERO,,,,
848,OLLIARO P,OLLIARO,PIERO,,,,
849,OLLIARO P,OLLIARO,PIERO,,,,
850,OLLIARO P,OLLIARO,PIERO,,,,
851,OLLIARO P,OLLIARO,PIERO,WHO  Special Programme Res & Training Trop Dis TDR  UNICEF  UNDP World Bank,CH-1211 Geneva,Switzerland,
852,OLLIARO P,OLLIARO,PIERO,WHO  Special Programme Res & Training Trop Dis TDR  UNICEF  UNDP World Bank,CH-1211 Geneva,Switzerland,
853,OLLIARO P,OLLIARO,PIERO,WHO  Special Programme Res & Training Trop Dis TDR  UNICEF  UNDP World Bank,CH-1211 Geneva,Switzerland,
854,OLLIARO P,OLLIARO,PIERO,WHO  Special Programme Res & Training Trop Dis TDR  UNICEF  UNDP World Bank,CH-1211 Geneva,Switzerland,
855,OLLIARO P,OLLIARO,PIERO,WHO  Special Programme Res & Training Trop Dis TDR  UNICEF  UNDP World Bank,CH-1211 Geneva,Switzerland,
856,BA F,BA,FATOUMATA,,,,
857,BA F,BA,FATOUMATA,,,,
858,BA F,BA,FATOUMATA,,,,
859,BA F,BA,FATOUMATA,,,,
860,BA F,BA,FATOUMATA,,,,
861,BA F,BA,FATOUMATA,,,,
862,BA F,BA,FATOUMATA,,,,
863,BA F,BA,FATOUMATA,Lab Reference Mycobacteries,Dakar,Senegal,
864,BA F,BA,FATOUMATA,Lab Reference Mycobacteries,Dakar,Senegal,
865,BA F,BA,FATOUMATA,Lab Reference Mycobacteries,Dakar,Senegal,
866,BA F,BA,FATOUMATA,Lab Reference Mycobacteries,Dakar,Senegal,
867,SARR M,SARR,MARIE,,,,
868,SARR M,SARR,MARIE,,,,
869,SARR M,SARR,MARIE,,,,
870,SARR M,SARR,MARIE,,,,
871,SARR M,SARR,MARIE,,,,
872,SARR M,SARR,MARIE,,,,
873,SARR M,SARR,MARIE,,,,
874,SARR M,SARR,MARIE,,,,
875,SARR M,SARR,MARIE,Natl TB Programme,Dakar,Senegal,
876,SARR M,SARR,MARIE,Natl TB Programme,Dakar,Senegal,
877,SARR M,SARR,MARIE,Natl TB Programme,Dakar,Senegal,
878,PIUBELLO A,PIUBELLO,ALBERTO,,,,
879,PIUBELLO A,PIUBELLO,ALBERTO,,,,
880,PIUBELLO A,PIUBELLO,ALBERTO,,,,
881,PIUBELLO A,PIUBELLO,ALBERTO,,,,
882,PIUBELLO A,PIUBELLO,ALBERTO,,,,
883,PIUBELLO A,PIUBELLO,ALBERTO,,,,
884,PIUBELLO A,PIUBELLO,ALBERTO,,,,
885,PIUBELLO A,PIUBELLO,ALBERTO,,,,
886,PIUBELLO A,PIUBELLO,ALBERTO,,,,
887,PIUBELLO A,PIUBELLO,ALBERTO,Damien Fdn,Niamey,Niger,
888,PIUBELLO A,PIUBELLO,ALBERTO,Damien Fdn,Niamey,Niger,
889,NOESKE J,NOESKE,JUERGEN,,,,
890,NOESKE J,NOESKE,JUERGEN,,,,
891,NOESKE J,NOESKE,JUERGEN,,,,
892,NOESKE J,NOESKE,JUERGEN,,,,
893,NOESKE J,NOESKE,JUERGEN,,,,
894,NOESKE J,NOESKE,JUERGEN,,,,
895,NOESKE J,NOESKE,JUERGEN,,,,
896,NOESKE J,NOESKE,JUERGEN,,,,
897,NOESKE J,NOESKE,JUERGEN,,,,
898,NOESKE J,NOESKE,JUERGEN,,,,
899,NOESKE J,NOESKE,JUERGEN,,,,
900,ANTONIO M,ANTONIO,MARTIN,,,,
901,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
902,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
903,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
904,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
905,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
906,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
907,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
908,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
909,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
910,ANTONIO M,ANTONIO,MARTIN,MRC  Gambia Unit,Fajara,Gambia,
911,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
912,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
913,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
914,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
915,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
916,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
917,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
918,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
919,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
920,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
921,RIGOUTS L,RIGOUTS,LEEN,Inst Trop Med,B-2000 Antwerp,Belgium,
922,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
923,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
924,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
925,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
926,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
927,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
928,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
929,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
930,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
931,DE JONG B C,DE JONG,BOUKE C,Inst Trop Med,B-2000 Antwerp,Belgium,
932,DE JONG B C,DE JONG,BOUKE C,NYU,New York,NY USA,
933,AFFOLABI D,AFFOLABI,D,,,,
934,AFFOLABI D,AFFOLABI,D,,,,
935,ADJAGBA OABG,ADJAGBA,O A B G,,,,
936,ADJAGBA OABG,ADJAGBA,O A B G,,,,
937,TANIMOMOKLEDJO B,TANIMOMOKLEDJO,B,,,,
938,TANIMOMOKLEDJO B,TANIMOMOKLEDJO,B,,,,
939,GNINAFON M,GNINAFON,M,,,,
940,GNINAFON M,GNINAFON,M,,,,
941,ANAGONOU S Y,ANAGONOU,S Y,,,,
942,ANAGONOU S Y,ANAGONOU,S Y,,,,
943,PORTAELS F,PORTAELS,F,,,,
944,PORTAELS F,PORTAELS,F,,,,
945,GNINAFON M,GNINAFON,M,,,,
946,GNINAFON M,GNINAFON,M,Ctr Natl Hosp Pneumophysiol,Cotonou,Benin,
947,GNINAFON M,GNINAFON,M,Ctr Natl Hosp Pneumophysiol,Cotonou,Benin,
948,GNINAFON M,GNINAFON,M,Ctr Natl Hosp Pneumophysiol,Cotonou,Benin,
949,ADE G,ADE,G,,,,
950,ADE G,ADE,G,Ctr Natl Hosp Pneumophysiol,Cotonou,Benin,
951,ADE G,ADE,G,Ctr Natl Hosp Pneumophysiol,Cotonou,Benin,
952,ADE G,ADE,G,Ctr Natl Hosp Pneumophysiol,Cotonou,Benin,
953,AITKHALED N,AITKHALED,N,,,,
954,AITKHALED N,AITKHALED,N,,,,
955,AITKHALED N,AITKHALED,N,,,,
956,AITKHALED N,AITKHALED,N,,,,
957,ENARSON D A,ENARSON,D A,Int Union TB & Lung Dis,F-75006 Paris,France,
958,ENARSON D A,ENARSON,D A,Int Union TB & Lung Dis,F-75006 Paris,France,
959,ENARSON D A,ENARSON,D A,Int Union TB & Lung Dis,F-75006 Paris,France,
960,ENARSON D A,ENARSON,D A,Int Union TB & Lung Dis,F-75006 Paris,France,
961,CHIANG C Y,CHIANG,CY,,,,
962,CHIANG C Y,CHIANG,CY,,,,
963,CHIANG C Y,CHIANG,CY,,,,
964,CHIANG C Y,CHIANG,CY,,,,
965,AMIDOU S A,AMIDOU,S A,Natl Program HIV,Parakou,Benin,
966,AMIDOU S A,AMIDOU,S A,Natl Program HIV,Parakou,Benin,
967,AMIDOU S A,AMIDOU,S A,Natl Program HIV,Parakou,Benin,
968,AMIDOU S A,AMIDOU,S A,Natl Program HIV,Parakou,Benin,
969,BAGUIDI R,BAGUIDI,R,,,,
970,BAGUIDI R,BAGUIDI,R,Natl Program Againt TB,Parakou,Benin,
971,BAGUIDI R,BAGUIDI,R,Natl Program Againt TB,Parakou,Benin,
972,BAGUIDI R,BAGUIDI,R,Natl Program Againt TB,Parakou,Benin,
973,CARSON S S,CARSON,S S,,,,
974,CARSON S S,CARSON,S S,,,,
975,CARSON S S,CARSON,S S,Univ North Carolina Chapel Hill,Chapel Hill,NC USA,
976,CARSON S S,CARSON,S S,Univ North Carolina Chapel Hill,Chapel Hill,NC USA,
977,WACHINOU A P,WACHINOU,A P,,,,
978,WACHINOU A P,WACHINOU,A P,,,,
979,WACHINOU A P,WACHINOU,A P,,,,
980,WACHINOU A P,WACHINOU,A P,Natl Hosp TB & Lung Dis,Cotonou,Benin,
981,AGODOKPESSI G,AGODOKPESSI,G,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
982,AGODOKPESSI G,AGODOKPESSI,G,Fac Sci Sante Cotonou,Cotonou,Benin,
983,AGODOKPESSI G,AGODOKPESSI,G,Fac Sci Sante Cotonou,Cotonou,Benin,
984,ADE G,ADE,G,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
985,ADE G,ADE,G,Fac Sci Sante Cotonou,Cotonou,Benin,
986,ADE G,ADE,G,Fac Sci Sante Cotonou,Cotonou,Benin,
987,NGAHANE B H M,NGAHANE,B H MBATCHOU,,,,
988,NGAHANE B H M,NGAHANE,B H MBATCHOU,,,,
989,NGAHANE B H M,NGAHANE,B H MBATCHOU,Hop Gen Douala  Serv Med Interne,Douala,Cameroon,
990,ADE S,ADE,S,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
991,ADE S,ADE,S,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
992,ADE S,ADE,S,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
993,WACHINOU A P,WACHINOU,A P,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
994,WACHINOU A P,WACHINOU,A P,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
995,WACHINOU A P,WACHINOU,A P,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
996,BOHISSOU F,BOHISSOU,F,,,,
997,BOHISSOU F,BOHISSOU,F,Fac Sci Sante Cotonou,Cotonou,Benin,
998,BOHISSOU F,BOHISSOU,F,Fac Sci Sante Cotonou,Cotonou,Benin,
999,GNINAFON M,GNINAFON,M,Ctr Natl Hosp Pneumophtisiol,Cotonou,Benin,
1000,GNINAFON M,GNINAFON,M,Fac Sci Sante Cotonou,Cotonou,Benin,
1001,GNINAFON M,GNINAFON,M,Fac Sci Sante Cotonou,Cotonou,Benin,
1002,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1003,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1004,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1005,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1006,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1007,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
1008,MERLE C S C,MERLE,CORINNE S C,London Sch Hyg & Trop Med  Fac Epidemiol & Populat Hlth  Trop Epidemiol Grp,London WC1E 7HT,England,
