Cluster ID,confidence_score,Id,init_name,last_name,first_name,affiliation,city,country,canonical_city,canonical_first_name,canonical_last_name,canonical_country,canonical_affiliation,canonical_init_name,canonical_Id 
303,0.99999934434890747,626,TRAORE H A,TRAORE,HAMAR ALASSANE,Hop Point G  Ctr Prise Charge Personnes Vivant Avec VIH,Bamako,Mali,bamako,h a,traore,mali,hop point g ctr prise charge personnes vivant avec vih,traore h a,625
2,0.93326026201248169,627,ZANNOU M D,ZANNOU,MARCEL DJIMON,,,,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
2,0.87175038384228221,628,ZANNOU M D,ZANNOU,MARCEL DJIMON,CHNU  Ctr Prise Charge Personnes Vivant Avec VIH,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
96,0.99999996026357019,629,GUEHI C,GUEHI,CALIXTE,,,,abidjan,calixte,guehi,cote ivoire,usac,guehi c,1223
96,0.99999994039535522,630,GUEHI C,GUEHI,CALIXTE,USAC,Abidjan,Cote Ivoire,abidjan,calixte,guehi,cote ivoire,usac,guehi c,1223
151,1.0,631,BAGOMIS F O,BAGOMIS,FRANCK OLIVIER,,,,,franck olivier,bagomis,,,bagomis f o,631
109,0.99999994039535522,632,MINGA A,MINGA,ALBERT,PRIMO CI  CNTS  Ctr Med Suivi Donneurs Sang,Abidjan,Cote Ivoire,abidjan,albert,minga,cote ivoire,cmsds,minga a,1226
160,0.99999996026357019,633,ALLOU G,ALLOU,GERARD,,,,abidjan,gerard,allou,cote ivoire,chu treichville programme pac ci,allou g,1227
160,0.99999994039535522,634,ALLOU G,ALLOU,GERARD,CHU Treichville  Programme PAC CI,Abidjan,Cote Ivoire,abidjan,gerard,allou,cote ivoire,chu treichville programme pac ci,allou g,1227
221,0.99999974171320594,635,EHOLIE S P,EHOLIE,SERGE PAUL,,,,abidjan,serge paul,eholie,cote ivoire,chu treichville serv malad infect & trop,eholie s p,315
221,0.99999947349230445,636,EHOLIE S P,EHOLIE,SERGE PAUL,CHU Treichville  Serv Malad Infect & Trop,Abidjan,Cote Ivoire,abidjan,serge paul,eholie,cote ivoire,chu treichville serv malad infect & trop,eholie s p,315
224,0.9999999304612478,637,BISSAGNENE E,BISSAGNENE,EMMANUEL,CHU Treichville  Serv Malad Infect & Trop,Abidjan,Cote Ivoire,abidjan,emmanuel,bissagnene,cote ivoire,chu treichville serv malad infect & trop,bissagnene e,1177
222,0.99999864399433136,638,SASCO A J,SASCO,ANNIE J,Univ Victor Segalen  ISPED  INSERM  CRE U897,Bordeaux,France,bordeaux,annie j,sasco,france,univ bordeaux isped ctr inserm epidemiol biostat u897,sasco a j,316
118,0.99999996493844423,639,DABIS F,DABIS,FRANCOIS,Univ Victor Segalen  ISPED  INSERM  CRE U897,Bordeaux,France,bordeaux,francois,dabis,france,univ bordeaux isped ctr inserm epidemiol biostat u897,dabis f,1231
412,,640,CAPOCHICHI C D,CAPOCHICHI,CALLINICE D,,,,,,,,,,
413,,641,AGUIDA B,AGUIDA,BLANCHE,Univ Abomey Calavi  Mol Biomarkers Canc & Nutr BMCN  Unit Biochem & Mol Biol UBBM  Inst Biomed Sci & Applicat ISBA Fac Sci & Technol  04BP488,Cotonou,Benin,,,,,,,
414,,642,CHABI N W,CHABI,NICODEME W,Univ Abomey Calavi  Mol Biomarkers Canc & Nutr BMCN  Unit Biochem & Mol Biol UBBM  Inst Biomed Sci & Applicat ISBA Fac Sci & Technol  04BP488,Cotonou,Benin,,,,,,,
415,,643,ACAPKOEZIN J,ACAPKOEZIN,JOCELYN,,,,,,,,,,
416,,644,SOSSAHHIFFO J,SOSSAHHIFFO,JONAS,,,,,,,,,,
155,0.99999997019767761,645,AGOSSOU V K,AGOSSOU,VIDEHOUENOU K,Natl Univ Hosp CNHU HKM,Cotonou,Benin,cotonou,videhouenou k,agossou,benin,ctr natl hosp univ hubert koutoukou maga clin univ gynecol obstet,agossou v k,209
104,1.0,646,ANAGBLA T,ANAGBLA,TOUSSAIN,,,,cotonou,toussain,anagbla,benin,hosp menontin bp 160,anagbla t,646
104,1.0,647,ANAGBLA T,ANAGBLA,TOUSSAIN,Hosp Menontin  BP 160,Cotonou,Benin,cotonou,toussain,anagbla,benin,hosp menontin bp 160,anagbla t,646
106,0.99999996423721316,648,ZANNOU M,ZANNOU,MARCEL,,,,cotonou,marcel,zannou,benin,ctr hosp natl univ ctr prise charge personnes vivant avec vih,zannou m,648
106,0.99999994039535522,649,ZANNOU M,ZANNOU,MARCEL,Natl Univ Hosp CNHU HKM,Cotonou,Benin,cotonou,marcel,zannou,benin,ctr hosp natl univ ctr prise charge personnes vivant avec vih,zannou m,648
128,0.99999995231628414,650,HOUNGBE F,HOUNGBE,FABIEN,Natl Univ Hosp CNHU HKM,Cotonou,Benin,cotonou,fabien,houngbe,benin,ctr natl hosp & univ hubert koutoukou maga serv med interne,houngbe f,240
417,,651,SANNI A,SANNI,AMBALIOU,Univ Abomey Calavi  Mol Biomarkers Canc & Nutr BMCN  Unit Biochem & Mol Biol UBBM  Inst Biomed Sci & Applicat ISBA Fac Sci & Technol  04BP488,Cotonou,Benin,,,,,,,
418,,652,GLYNN J R,GLYNN,JR,,,,,,,,,,
419,,653,CARAEL M,CARAEL,M,,,,,,,,,,
292,0.99999996026357019,654,BUVE A,BUVE,A,,,,b-2000 antwerp,a,buve,belgium,inst trop med unit epidemiol & control hiv std,buve a,730
420,,655,ZEKENG L,ZEKENG,L,,,,,,,,,,
421,,656,KAHINDO M,KAHINDO,M,,,,,,,,,,
422,,657,MUSONDA R,MUSONDA,R,,,,,,,,,,
423,,658,WILLIAMS J,WILLIAMS,J,Univ London Imperial Coll Sci Technol & Med,London,England,,,,,,,
113,1.0,659,BOILY M C,BOILY,M C,Univ London Imperial Coll Sci Technol & Med,London,England,london,m c,boily,england,univ london imperial coll sci technol & med,boily m c,659
114,1.0,660,LOWNDES C,LOWNDES,C,,,,london,c,lowndes,england,hlth protect agcy,lowndes c,660
114,1.0,661,LOWNDES C,LOWNDES,C,Hlth Protect Agcy,London,England,london,c,lowndes,england,hlth protect agcy,lowndes c,660
269,1.0,662,CAMDEN S,CAMDEN,S,,,,pq,s,camden,canada,univ quebec cha ctr hosp affilie quebec city,camden s,662
269,1.0,663,CAMDEN S,CAMDEN,S,Univ Quebec CHA  Ctr Hosp Affilie  Quebec City,PQ,Canada,pq,s,camden,canada,univ quebec cha ctr hosp affilie quebec city,camden s,662
117,1.0,664,DEMERS E,DEMERS,E,,,,pq,e,demers,canada,univ quebec cha ctr hosp affilie quebec city,demers e,664
117,1.0,665,DEMERS E,DEMERS,E,Univ Quebec CHA  Ctr Hosp Affilie  Quebec City,PQ,Canada,pq,e,demers,canada,univ quebec cha ctr hosp affilie quebec city,demers e,664
274,0.99999995032946265,666,MINANI I,MINANI,I,,,,cotonou,isaac,minani,benin,dispensaire ist,minani i,667
274,0.99999991059303284,667,MINANI I,MINANI,I,Dispensaire IST,Cotonou,Benin,cotonou,isaac,minani,benin,dispensaire ist,minani i,667
106,0.99999996423721316,668,ZANNOU M,ZANNOU,M,,,,cotonou,marcel,zannou,benin,ctr hosp natl univ ctr prise charge personnes vivant avec vih,zannou m,648
106,0.99999994039535522,669,ZANNOU M,ZANNOU,M,Dispensaire IST,Cotonou,Benin,cotonou,marcel,zannou,benin,ctr hosp natl univ ctr prise charge personnes vivant avec vih,zannou m,648
122,1.0,670,LABBE A C,LABBE,A C,,,,cotonou,a c,labbe,benin,ctr natl hosp univ,labbe a c,670
122,0.99998140335083008,671,LABBE A C,LABBE,A C,Ctr Natl Hosp Univ,Cotonou,Benin,cotonou,a c,labbe,benin,ctr natl hosp univ,labbe a c,670
122,0.99998140335083008,672,LABBE A C,LABBE,A C,Hop Maison Neuve Rosemont  Montreal,PQ,Canada,cotonou,a c,labbe,benin,ctr natl hosp univ,labbe a c,670
43,0.99999991367603169,673,ALARY M,ALARY,M,Univ Quebec CHA  Ctr Hosp Affilie  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
300,1.0,674,ZONGO M,ZONGO,MAHAMOUD,Ctr Hosp Pneumophtisiol Akron  CRADES Ctr Rech & Appui Dev Sante Base,Benin,Nigeria,benin,mahamoud,zongo,nigeria,ctr hosp pneumophtisiol akron crades ctr rech & appui dev sante base,zongo m,674
300,1.0,675,ZONGO M,ZONGO,MAHAMOUD,Ctr Hosp Pneumophtisiol Akron  Med Serv,Benin,Nigeria,benin,mahamoud,zongo,nigeria,ctr hosp pneumophtisiol akron crades ctr rech & appui dev sante base,zongo m,674
126,1.0,676,CAPOCHICHI J,CAPOCHICHI,JUSTINE,,,,benin,justine,capochichi,nigeria,inst reg sante publ,capochichi j,676
126,1.0,677,CAPOCHICHI J,CAPOCHICHI,JUSTINE,Inst Reg Sante Publ,Benin,Nigeria,benin,justine,capochichi,nigeria,inst reg sante publ,capochichi j,676
312,1.0,678,GANDAHO P,GANDAHO,PROSPER,,,,parakou,prosper,gandaho,benin,chu parakou dept med & specialites med fac med,gandaho p,678
312,0.99999972184499109,679,GANDAHO P,GANDAHO,PROSPER,Univ Parakou,Benin,Nigeria,parakou,prosper,gandaho,benin,chu parakou dept med & specialites med fac med,gandaho p,678
130,1.0,680,COPPIETERS Y,COPPIETERS,YVES,,,,b-1070 brussels,yves,coppieters,belgium,univ libre bruxelles ecole sante publ dept epidemiol & promot sante,coppieters y,680
130,1.0,681,COPPIETERS Y,COPPIETERS,YVES,Univ Libre Bruxelles  Ecole Sante Publ  Dept Epidemiol & Promot Sante,B-1070 Brussels,Belgium,b-1070 brussels,yves,coppieters,belgium,univ libre bruxelles ecole sante publ dept epidemiol & promot sante,coppieters y,680
424,,682,CLELAND J G,CLELAND,JG,,,,,,,,,,
425,,683,ALI M M,ALI,MM,,,,,,,,,,
426,,684,CAPOCHICHI V,CAPOCHICHI,V,,,,,,,,,,
427,,685,BATRAVILLE L A,BATRAVILLE,LAURIEANNE,,,,,,,,,,
134,1.0,686,RICHARD J,RICHARD,JONATHAN,CRCHUM  Montreal,PQ H2X 0A9,Canada,pq h2x 0a9,jonathan,richard,canada,crchum montreal,richard j,686
134,1.0,687,RICHARD J,RICHARD,JONATHAN,Univ Montreal  Dept Microbiol Infectiol & Immunol  Montreal,PQ,Canada,pq h2x 0a9,jonathan,richard,canada,crchum montreal,richard j,686
136,1.0,688,VEILLETTE M,VEILLETTE,MAXIME,CRCHUM  Montreal,PQ H2X 0A9,Canada,pq h2x 0a9,maxime,veillette,canada,crchum montreal,veillette m,688
136,1.0,689,VEILLETTE M,VEILLETTE,MAXIME,Univ Montreal  Dept Microbiol Infectiol & Immunol  Montreal,PQ,Canada,pq h2x 0a9,maxime,veillette,canada,crchum montreal,veillette m,688
43,0.99999993217402494,690,ALARY M,ALARY,MICHEL,CHU Quebec  Ctr Rech  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
137,0.99999995032946265,691,GUEDOU F,GUEDOU,FERNAND,,,,cotonou,f,guedou,benin,dist,guedou f,542
137,0.99996755520502723,692,GUEDOU F,GUEDOU,FERNAND,Dispensaire IST,Cotonou,Benin,cotonou,f,guedou,benin,dist,guedou f,542
236,1.0,693,KAUFMANN D E,KAUFMANN,DANIEL E,CRCHUM  Montreal,PQ H2X 0A9,Canada,pq h2x 0a9,daniel e,kaufmann,canada,crchum montreal,kaufmann d e,693
236,1.0,694,KAUFMANN D E,KAUFMANN,DANIEL E,Ragon Inst MGH MIT & Harvard,Cambridge,USA,pq h2x 0a9,daniel e,kaufmann,canada,crchum montreal,kaufmann d e,693
139,1.0,695,POUDRIER J,POUDRIER,JOHANNE,CRCHUM  Montreal,PQ H2X 0A9,Canada,pq,johanne,poudrier,canada,crchum montreal,poudrier j,905
139,0.99999996026357019,696,POUDRIER J,POUDRIER,JOHANNE,Univ Montreal  Dept Microbiol Infectiol & Immunol  Montreal,PQ,Canada,pq,johanne,poudrier,canada,crchum montreal,poudrier j,905
140,1.0,697,FINZI A,FINZI,ANDRES,CRCHUM  Montreal,PQ H2X 0A9,Canada,pq,andres,finzi,canada,univ montreal dept microbiol infectiol & immunol montreal,finzi a,697
140,0.99999997019767761,698,FINZI A,FINZI,ANDRES,Univ Montreal  Dept Microbiol Infectiol & Immunol  Montreal,PQ,Canada,pq,andres,finzi,canada,univ montreal dept microbiol infectiol & immunol montreal,finzi a,697
140,0.99999997019767761,699,FINZI A,FINZI,ANDRES,McGill Univ  Dept Microbiol & Immunol  Montreal,PQ,Canada,pq,andres,finzi,canada,univ montreal dept microbiol infectiol & immunol montreal,finzi a,697
258,1.0,700,ROGER M,ROGER,MICHEL,CRCHUM  Montreal,PQ H2X 0A9,Canada,pq,michel,roger,canada,crchum montreal,roger m,911
258,0.99999996026357019,701,ROGER M,ROGER,MICHEL,Univ Montreal  Dept Microbiol Infectiol & Immunol  Montreal,PQ,Canada,pq,michel,roger,canada,crchum montreal,roger m,911
43,0.99999993422935751,702,ALARY M,ALARY,MICHEL,CHU Quebec  Ctr Rech  URESP  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
268,0.9931249678134918,703,LOWNDES C M,LOWNDES,CATHERINE M,CHU Quebec  Ctr Rech  URESP  Quebec City,PQ,Canada,london wc1,catherine m,lowndes,england,hlth protect agcy,lowndes c m,781
268,0.9995764315128326,704,LOWNDES C M,LOWNDES,CATHERINE M,Hlth Protect Agcy,London,England,london wc1,catherine m,lowndes,england,hlth protect agcy,lowndes c m,781
145,1.0,705,VAN DE PERRE P,VAN DE PERRE,PHILIPPE,,,,montpellier,philippe,van de perre,france,univ montpellier i inserm u1058,van de perre p,705
145,1.0,706,VAN DE PERRE P,VAN DE PERRE,PHILIPPE,Univ Montpellier I  INSERM  U1058,Montpellier,France,montpellier,philippe,van de perre,france,univ montpellier i inserm u1058,van de perre p,705
270,0.99999994784593582,707,BEHANZIN L,BEHANZIN,LUC,CHU Quebec  Ctr Rech  URESP  Quebec City,PQ,Canada,pq,luc,behanzin,canada,univ laval fac med dept med sociale & prevent ctr hosp univ quebec unite rech sante populat quebec city,behanzin l,707
270,0.99999994784593582,708,BEHANZIN L,BEHANZIN,LUC,Univ Laval  Dept Med Sociale & Prevent  Quebec City,PQ,Canada,pq,luc,behanzin,canada,univ laval fac med dept med sociale & prevent ctr hosp univ quebec unite rech sante populat quebec city,behanzin l,707
248,0.99999609589576721,709,BATONA G,BATONA,GEORGES,CHU Quebec  Ctr Rech  URESP  Quebec City,PQ,Canada,pq,georges,batona,canada,ctr hosp univ quebec res ctr axe sante populat & prat optimales sante quebec city,batona g,742
248,0.99995327591896055,710,BATONA G,BATONA,GEORGES,Dispensaire IST,Cotonou,Benin,pq,georges,batona,canada,ctr hosp univ quebec res ctr axe sante populat & prat optimales sante quebec city,batona g,742
250,0.99998564720153804,711,GUEDOU F A,GUEDOU,FERNAND A,CHU Quebec  Ctr Rech  URESP  Quebec City,PQ,Canada,pq,fernand a,guedou,canada,ctr hosp univ quebec res ctr axe sante populat & prat optimales sante quebec city,guedou f a,712
250,0.99997631311416624,712,GUEDOU F A,GUEDOU,FERNAND A,Dispensaire IST,Cotonou,Benin,pq,fernand a,guedou,canada,ctr hosp univ quebec res ctr axe sante populat & prat optimales sante quebec city,guedou f a,712
150,1.0,713,TRAORE I,TRAORE,ISIDORE,,,,ouagadougou,isidore,traore,burkina faso,univ ouagadougou ctr rech int sante,traore i,713
150,1.0,714,TRAORE I,TRAORE,ISIDORE,Univ Ouagadougou  Ctr Rech Int Sante,Ouagadougou,Burkina Faso,ouagadougou,isidore,traore,burkina faso,univ ouagadougou ctr rech int sante,traore i,713
95,1.0,715,ASAMOAHADU C,ASAMOAHADU,COMFORT,,,,,c,asamoahadu,,,asamoahadu c,116
152,0.99999996026357019,716,AKINOCHO E,AKINOCHO,EVELYNE,,,,cotonou,evelyne,akinocho,benin,programme natl lutte sida & les ist,akinocho e,716
152,0.99999994039535522,717,AKINOCHO E,AKINOCHO,EVELYNE,Programme Natl Lutte Sida & Les IST,Cotonou,Benin,cotonou,evelyne,akinocho,benin,programme natl lutte sida & les ist,akinocho e,716
154,1.0,718,NAGOT N,NAGOT,NICOLAS,,,,montpellier,nicolas,nagot,france,univ montpellier i inserm u1058,nagot n,718
154,1.0,719,NAGOT N,NAGOT,NICOLAS,Univ Montpellier I  INSERM  U1058,Montpellier,France,montpellier,nicolas,nagot,france,univ montpellier i inserm u1058,nagot n,718
428,,720,BALDRICHRUBIO E,BALDRICHRUBIO,E,,,,,,,,,,
429,,721,STIRRUPS K,STIRRUPS,K,,,,,,,,,,
430,,722,CANDOTTI D,CANDOTTI,D,,,,,,,,,,
431,,723,LEE H,LEE,H,,,,,,,,,,
432,,724,ALLAIN J P,ALLAIN,JP,,,,,,,,,,
270,0.99999994784593582,725,BEHANZIN L,BEHANZIN,LUC,Univ Quebec  Ctr Rech FRSQ CHA  URESP  Quebec City,PQ,Canada,pq,luc,behanzin,canada,univ laval fac med dept med sociale & prevent ctr hosp univ quebec unite rech sante populat quebec city,behanzin l,707
35,0.99999994784593582,726,DIABATE S,DIABATE,SOULEYMANE,Univ Quebec  Ctr Rech FRSQ CHA  URESP  Quebec City,PQ,Canada,pq,souleymane,diabate,canada,cha univ quebec ctr rech frqs cha unite rech sante populat quebec city,diabate s,90
274,0.99999994039535522,727,MINANI I,MINANI,ISAAC,Dispensaire IST,Cotonou,Benin,cotonou,isaac,minani,benin,dispensaire ist,minani i,667
268,0.99286947250366209,728,LOWNDES C M,LOWNDES,CATHERINE M,Univ Quebec  Ctr Rech FRSQ CHA  URESP  Quebec City,PQ,Canada,london wc1,catherine m,lowndes,england,hlth protect agcy,lowndes c m,781
292,0.99999996026357019,729,BUVE A,BUVE,ANNE,,,,b-2000 antwerp,a,buve,belgium,inst trop med unit epidemiol & control hiv std,buve a,730
292,0.99999994039535522,730,BUVE A,BUVE,ANNE,Inst Trop Med  Unit Epidemiol & Control HIV STD,B-2000 Antwerp,Belgium,b-2000 antwerp,a,buve,belgium,inst trop med unit epidemiol & control hiv std,buve a,730
43,0.99999993217402494,731,ALARY M,ALARY,MICHEL,Univ Quebec  Ctr Rech FRSQ CHA  URESP  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
270,0.99999990314245224,732,BEHANZIN L,BEHANZIN,L,Univ Quebec  Ctr Hosp Affilie  Quebec City,PQ,Canada,pq,luc,behanzin,canada,univ laval fac med dept med sociale & prevent ctr hosp univ quebec unite rech sante populat quebec city,behanzin l,707
292,0.99999994039535522,733,BUVE A,BUVE,A,Inst Trop Med,B-2000 Antwerp,Belgium,b-2000 antwerp,a,buve,belgium,inst trop med unit epidemiol & control hiv std,buve a,730
268,0.98353353738784788,734,LOWNDES C M,LOWNDES,C M,Hlth Protect Agcy,London,England,london wc1,catherine m,lowndes,england,hlth protect agcy,lowndes c m,781
2,0.9674273947390114,735,ZANNOU D M,ZANNOU,D M,Univ Abomey Calavi  Fac Sci Sante Cotonou,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
37,0.95771992206573486,736,ANAGONOU S,ANAGONOU,S,Univ Abomey Calavi  Fac Sci Sante,Cotonou,Benin,cotonou,severin,anagonou,benin,ctr natl hosp univ,anagonou s,43
113,1.0,737,BOILY M C,BOILY,M C,,,,london,m c,boily,england,univ london imperial coll sci technol & med,boily m c,659
164,0.99999994039535522,738,BITERA R,BITERA,R,Univ Quebec  Ctr Hosp Affilie  Quebec City,PQ,Canada,pq,r,bitera,canada,univ laval dept med sociale & prevent quebec city,bitera r,939
43,0.99999991367603169,739,ALARY M,ALARY,M,Univ Quebec  Ctr Hosp Affilie  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
433,,740,CODJO K A,CODJO,K ADOLPHE,,,,,,,,,,
434,,741,MISTOURATH S S,MISTOURATH,S S,,,,,,,,,,
248,0.99998945593833921,742,BATONA G,BATONA,G,Univ Laval  Unite Rech Sante Populat URESP  Quebec City,PQ,Canada,pq,georges,batona,canada,ctr hosp univ quebec res ctr axe sante populat & prat optimales sante quebec city,batona g,742
167,1.0,743,MICHEL A,MICHEL,A,,,,pq,a,michel,canada,univ laval uresp cha quebec city,michel a,743
167,1.0,744,MICHEL A,MICHEL,A,Univ Laval  URESP CHA  Quebec City,PQ,Canada,pq,a,michel,canada,univ laval uresp cha quebec city,michel a,743
169,1.0,745,RENE K,RENE,K,,,,cotonou,k,rene,benin,programme natl lutte ist sida benin,rene k,745
169,1.0,746,RENE K,RENE,K,Programme Natl Lutte IST Sida Benin,Cotonou,Benin,cotonou,k,rene,benin,programme natl lutte ist sida benin,rene k,745
435,,747,MARIE G,MARIE,G,,,,,,,,,,
172,1.0,748,EVELYNE A,EVELYNE,A,,,,cotonou,a,evelyne,benin,programme natl lutte ist sida benin,evelyne a,748
172,1.0,749,EVELYNE A,EVELYNE,A,Programme Natl Lutte IST Sida Benin,Cotonou,Benin,cotonou,a,evelyne,benin,programme natl lutte ist sida benin,evelyne a,748
173,1.0,750,CLEMENT A,CLEMENT,A,,,,cotonou,a,clement,benin,programme natl lutte ist sida benin,clement a,750
173,1.0,751,CLEMENT A,CLEMENT,A,Programme Natl Lutte IST Sida Benin,Cotonou,Benin,cotonou,a,clement,benin,programme natl lutte ist sida benin,clement a,750
175,1.0,752,KAMAYE I M,KAMAYE,I M,,,,niamey,i m,kamaye,niger,programme natl lutte ist sida niger,kamaye i m,752
175,1.0,753,KAMAYE I M,KAMAYE,I M,Programme Natl Lutte IST Sida Niger,Niamey,Niger,niamey,i m,kamaye,niger,programme natl lutte ist sida niger,kamaye i m,752
177,1.0,754,HASSANE D,HASSANE,D,,,,niamey,d,hassane,niger,programme natl lutte ist sida niger,hassane d,754
177,1.0,755,HASSANE D,HASSANE,D,Programme Natl Lutte IST Sida Niger,Niamey,Niger,niamey,d,hassane,niger,programme natl lutte ist sida niger,hassane d,754
293,1.0,756,DOVONOU C A,DOVONOU,COMLAN ALBERT,CHU Parakou  Serv Med Interne,Parakou,Benin,parakou,comlan albert,dovonou,benin,chu parakou serv med interne,dovonou c a,756
293,1.0,757,DOVONOU C A,DOVONOU,COMLAN ALBERT,CHU Parakou  Dept Med & Specialites Med  Fac Med,Parakou,Benin,parakou,comlan albert,dovonou,benin,chu parakou serv med interne,dovonou c a,756
298,1.0,758,AMIDOU S A,AMIDOU,SALIMANOU ARIYOH,CHU Parakou  Serv Med Interne,Parakou,Benin,parakou,salimanou ariyoh,amidou,benin,chu parakou serv med interne,amidou s a,758
298,1.0,759,AMIDOU S A,AMIDOU,SALIMANOU ARIYOH,Ctr Informat Prospect & Conseils IST VIH Sida,Parakou,Benin,parakou,salimanou ariyoh,amidou,benin,chu parakou serv med interne,amidou s a,758
436,,760,KPANGON A A,KPANGON,AMADOHOUE ARSENE,CHU Parakou  Serv Med Interne,Parakou,Benin,,,,,,,
437,,761,TRAORE Y A,TRAORE,YACOUBOU ADAM,CHU Parakou  Serv Med Interne,Parakou,Benin,,,,,,,
308,1.0,762,GODJEDO T P M,GODJEDO,TOGBEMABOU PRIMOUS MARTIAL,,,,parakou,togbemabou primous martial,godjedo,benin,ctr informat prospect & conseils ist vih sida,godjedo t p m,762
308,1.0,763,GODJEDO T P M,GODJEDO,TOGBEMABOU PRIMOUS MARTIAL,Ctr Informat Prospect & Conseils IST VIH Sida,Parakou,Benin,parakou,togbemabou primous martial,godjedo,benin,ctr informat prospect & conseils ist vih sida,godjedo t p m,762
314,1.0,764,SATONDJI A J,SATONDJI,ASSONGBA JOSEPH,,,,parakou,assongba joseph,satondji,benin,ctr informat prospect & conseils ist vih sida,satondji a j,764
314,1.0,765,SATONDJI A J,SATONDJI,ASSONGBA JOSEPH,Ctr Informat Prospect & Conseils IST VIH Sida,Parakou,Benin,parakou,assongba joseph,satondji,benin,ctr informat prospect & conseils ist vih sida,satondji a j,764
185,0.99999979138374329,766,WACHINOU A P,WACHINOU,ABLO PRUDENCE,,,,cotonou,ablo prudence,wachinou,benin,programme natl lutte tb,wachinou a p,766
185,0.9999995231628418,767,WACHINOU A P,WACHINOU,ABLO PRUDENCE,Programme Natl Lutte TB,Cotonou,Benin,cotonou,ablo prudence,wachinou,benin,programme natl lutte tb,wachinou a p,766
438,,768,ISSADJIBRIL F M,ISSADJIBRIL,FATIOULAYE MAHAMADI,,,,,,,,,,
255,1.0,769,FOURN L,FOURN,LEONARD,,,,benin,leonard,fourn,nigeria,fac sci sante cotonou dept sante publ,fourn l,769
255,1.0,770,FOURN L,FOURN,LEONARD,Fac Sci Sante Cotonou  Dept Sante Publ,Benin,Nigeria,benin,leonard,fourn,nigeria,fac sci sante cotonou dept sante publ,fourn l,769
2,0.84296825600833425,771,ZANNOU D M,ZANNOU,DJIMON MARCEL,CNHU HKM Cotonou  Clin Univ Med Interne,Benin,Nigeria,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
312,0.99999984105428064,772,GANDAHO P,GANDAHO,PROSPER,CHU Parakou  Dept Med & Specialites Med  Fac Med,Parakou,Benin,parakou,prosper,gandaho,benin,chu parakou dept med & specialites med fac med,gandaho p,678
312,0.99999984105428064,773,GANDAHO P,GANDAHO,PROSPER,CHU Parakou  Serv Psychiat,Parakou,Benin,parakou,prosper,gandaho,benin,chu parakou dept med & specialites med fac med,gandaho p,678
270,0.99999994784593582,774,BEHANZIN L,BEHANZIN,LUC,CHA Univ Quebec  Ctr Rech FRQS CHA  Unite Rech Sante Populat  Quebec City,PQ,Canada,pq,luc,behanzin,canada,univ laval fac med dept med sociale & prevent ctr hosp univ quebec unite rech sante populat quebec city,behanzin l,707
270,0.99999994784593582,775,BEHANZIN L,BEHANZIN,LUC,Univ Laval  Dept Social & Prevent Med  Quebec City,PQ,Canada,pq,luc,behanzin,canada,univ laval fac med dept med sociale & prevent ctr hosp univ quebec unite rech sante populat quebec city,behanzin l,707
35,0.99999994784593582,776,DIABATE S,DIABATE,SOULEYMANE,CHA Univ Quebec  Ctr Rech FRQS CHA  Unite Rech Sante Populat  Quebec City,PQ,Canada,pq,souleymane,diabate,canada,cha univ quebec ctr rech frqs cha unite rech sante populat quebec city,diabate s,90
35,0.99999994784593582,777,DIABATE S,DIABATE,SOULEYMANE,Univ Laval  Dept Social & Prevent Med  Quebec City,PQ,Canada,pq,souleymane,diabate,canada,cha univ quebec ctr rech frqs cha unite rech sante populat quebec city,diabate s,90
275,0.99999994039535522,778,AHOUSSINOU C,AHOUSSINOU,CLEMENT,Programme Natl Lutte Sida & IST Benin,Cotonou,Benin,cotonou,clement,ahoussinou,benin,programme natl lutte sida & ist,ahoussinou c,888
37,0.98046565718121004,779,ANAGONOU S,ANAGONOU,SEVERIN,Ctr Natl Hosp Univ  Dept Med Interne,Cotonou,Benin,cotonou,severin,anagonou,benin,ctr natl hosp univ,anagonou s,43
2,0.89255365075134652,780,ZANNOU D M,ZANNOU,DJIMON M,Ctr Natl Hosp Univ  Dept Med Interne,Cotonou,Benin,cotonou,djimon marcel,zannou,benin,cta,zannou d m,4
268,0.99252327084541325,781,LOWNDES C M,LOWNDES,CATHERINE M,CHA Univ Quebec  Ctr Rech FRQS CHA  Unite Rech Sante Populat  Quebec City,PQ,Canada,london wc1,catherine m,lowndes,england,hlth protect agcy,lowndes c m,781
43,0.99999993217402494,782,ALARY M,ALARY,MICHEL,CHA Univ Quebec  Ctr Rech FRQS CHA  Unite Rech Sante Populat  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
43,0.99999993217402494,783,ALARY M,ALARY,MICHEL,Inst Natl Sante Publ Quebec  Direct Risques Biol & Environm  Quebec City,PQ,Canada,pq,michel,alary,canada,univ laval quebec city,alary m,54
